open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1685376000000,27630.50000000,27673.64000000,27545.53000000,27597.24000000,3363.29117000,1685379599999,92840577.78173450,52783,1448.25912000,39981797.21277580,0
1685379600000,27597.24000000,27737.99000000,27524.60000000,27689.14000000,2206.10680000,1685383199999,60968966.82934120,39363,1125.75222000,31117267.88872810,0
1685383200000,27689.14000000,27719.02000000,27612.36000000,27635.45000000,1185.41365000,1685386799999,32800280.19778490,23917,565.54205000,15647054.04818000,0
1685386800000,27635.46000000,27706.62000000,27621.51000000,27637.94000000,847.85027000,1685390399999,23457163.25054190,21345,459.34115000,12709139.68390630,0
1685390400000,27637.94000000,27697.70000000,27627.81000000,27682.77000000,620.80317000,1685393999999,17174531.81401680,18019,341.64791000,9451576.20548790,0
1685394000000,27682.78000000,27724.72000000,27650.00000000,27666.70000000,548.09133000,1685397599999,15173949.92818910,18263,278.47012000,7709532.42144130,0
1685397600000,27666.70000000,27693.33000000,27554.57000000,27689.22000000,1053.68751000,1685401199999,29103210.93065220,25370,577.08741000,15938570.29613170,0
1685401200000,27689.22000000,27818.00000000,27681.76000000,27736.40000000,1159.28984000,1685404799999,32175255.86392440,26223,586.35555000,16273536.26998910,0
1685404800000,27736.39000000,27768.15000000,27584.45000000,27709.55000000,1142.62432000,1685408399999,31636612.49998140,32492,505.31988000,13989648.05939070,0
1685408400000,27709.55000000,27795.55000000,27699.76000000,27766.03000000,805.67337000,1685411999999,22361712.78027730,21933,385.21148000,10691093.58673700,0
1685412000000,27766.03000000,27795.39000000,27722.74000000,27783.43000000,678.01949000,1685415599999,18819114.64536620,16040,325.75285000,9041825.14214560,0
1685415600000,27783.43000000,27940.55000000,27773.69000000,27829.23000000,1430.88893000,1685419199999,39846561.35633560,30252,705.64608000,19650789.74831920,0
1685419200000,27829.23000000,27848.09000000,27760.38000000,27776.19000000,733.62881000,1685422799999,20394750.58081170,18612,307.10669000,8537484.92038470,0
1685422800000,27776.18000000,27776.19000000,27672.93000000,27753.38000000,969.42806000,1685426399999,26877453.79379860,23716,414.46903000,11490851.58473080,0
1685426400000,27753.38000000,27821.86000000,27752.88000000,27795.81000000,835.43097000,1685429999999,23210837.42184680,21148,412.45792000,11458753.64864100,0
1685430000000,27795.82000000,27848.28000000,27729.10000000,27733.22000000,1013.19295000,1685433599999,28152123.19150440,26124,381.20403000,10592688.61351160,0
1685433600000,27733.22000000,27817.81000000,27712.19000000,27781.78000000,1052.95799000,1685437199999,29252580.27083330,22632,536.30343000,14897580.19662110,0
1685437200000,27781.77000000,27893.00000000,27781.77000000,27852.33000000,1019.62795000,1685440799999,28391795.28744560,26211,459.70393000,12799349.92837300,0
1685440800000,27852.34000000,28037.22000000,27852.33000000,27900.18000000,2404.59354000,1685444399999,67236200.22039300,45216,1257.84289000,35167382.44724600,0
1685444400000,27900.18000000,28038.59000000,27856.85000000,28021.40000000,1991.33792000,1685447999999,55677397.68868180,39223,973.68559000,27225744.62517190,0
1685448000000,28021.39000000,28027.78000000,27794.73000000,27903.51000000,2403.11474000,1685451599999,67077608.01209600,48785,968.26806000,27022059.71605800,0
1685451600000,27903.52000000,27969.65000000,27755.01000000,27800.01000000,2335.85353000,1685455199999,65146673.01234340,49368,1036.77227000,28917254.64867280,0
1685455200000,27800.02000000,27865.00000000,27621.00000000,27622.65000000,2909.60156000,1685458799999,80741378.25624740,55019,1290.18515000,35807093.21046450,0
1685458800000,27622.65000000,27738.01000000,27615.00000000,27673.08000000,1775.51775000,1685462399999,49150554.56587160,40391,883.80259000,24466446.22944420,0
1685462400000,27673.08000000,27743.48000000,27554.00000000,27713.43000000,1956.96687000,1685465999999,54138554.05165930,45553,891.82295000,24671421.83475550,0
1685466000000,27713.43000000,27776.15000000,27625.14000000,27696.12000000,1545.38259000,1685469599999,42810126.14421110,34049,779.25062000,21589254.58303610,0
1685469600000,27696.12000000,27799.00000000,27664.32000000,27765.84000000,1204.83819000,1685473199999,33420620.66360800,29985,580.54238000,16101715.77634250,0
1685473200000,27765.84000000,27862.84000000,27750.80000000,27850.20000000,1102.54064000,1685476799999,30653080.08864120,31733,533.73407000,14838557.92279320,0
1685476800000,27850.21000000,27855.13000000,27751.51000000,27762.51000000,867.54354000,1685480399999,24123665.84826370,22803,379.71139000,10557519.36779130,0
1685480400000,27762.52000000,27842.00000000,27655.14000000,27719.37000000,872.55040000,1685483999999,24222818.14390360,25732,405.28832000,11248866.84533250,0
1685484000000,27719.38000000,27758.91000000,27651.17000000,27738.52000000,856.88406000,1685487599999,23740298.98686690,21668,437.53671000,12119750.71792170,0
1685487600000,27738.52000000,27742.96000000,27673.44000000,27694.40000000,778.55554000,1685491199999,21571388.49628630,16948,344.90607000,9555481.49868760,0
1685491200000,27694.39000000,27757.42000000,27657.99000000,27754.78000000,653.06905000,1685494799999,18091282.81611950,20787,345.08234000,9558677.31799240,0
1685494800000,27754.79000000,27835.51000000,27738.67000000,27742.09000000,1115.07427000,1685498399999,30976501.29337450,23033,518.26060000,14397227.40549690,0
1685498400000,27742.09000000,27742.09000000,27571.04000000,27673.47000000,1957.15814000,1685501999999,54119759.47074610,35950,785.15074000,21710844.13580560,0
1685502000000,27673.47000000,27690.44000000,27600.00000000,27657.30000000,864.36479000,1685505599999,23904915.16191700,19074,368.19282000,10182570.10700670,0
1685505600000,27657.29000000,27677.67000000,27250.88000000,27257.70000000,4851.38937000,1685509199999,133042776.19587440,73847,1837.17724000,50339366.60272050,0
1685509200000,27257.70000000,27282.58000000,27021.00000000,27088.15000000,5956.78206000,1685512799999,161715106.30123240,92516,2873.96221000,78014184.85159280,0
1685512800000,27088.16000000,27188.97000000,26968.49000000,27163.37000000,2753.03347000,1685516399999,74594329.06551680,54071,1468.79800000,39801588.24894530,0
1685516400000,27163.36000000,27206.35000000,27117.71000000,27167.90000000,1291.59774000,1685519999999,35083056.98537670,27638,636.73267000,17294861.72289050,0
1685520000000,27167.91000000,27203.73000000,27107.62000000,27136.93000000,1843.63071000,1685523599999,50055041.11193320,31823,834.69448000,22661885.01197330,0
1685523600000,27136.92000000,27157.58000000,27044.86000000,27133.28000000,1840.55232000,1685527199999,49897320.58007820,32988,781.84690000,21194694.51252400,0
1685527200000,27133.27000000,27142.76000000,27046.20000000,27056.53000000,1368.46166000,1685530799999,37071276.23107390,26738,582.70454000,15784562.31189670,0
1685530800000,27056.52000000,27130.00000000,26994.33000000,27097.18000000,1999.06572000,1685534399999,54107986.12249400,35176,1058.90593000,28662654.18286040,0
1685534400000,27097.18000000,27119.00000000,27043.92000000,27072.34000000,1378.73155000,1685537999999,37350433.88270770,30382,641.41878000,17376408.60729200,0
1685538000000,27072.34000000,27231.34000000,27060.00000000,27117.11000000,1938.22341000,1685541599999,52635896.64441840,40674,1071.43088000,29093561.30965230,0
1685541600000,27117.10000000,27119.24000000,26851.00000000,27033.86000000,5162.13378000,1685545199999,139214183.55775250,87863,2416.75922000,65176224.61439140,0
1685545200000,27033.87000000,27064.03000000,26880.58000000,26911.54000000,2045.34009000,1685548799999,55134510.99245910,41969,1039.71894000,28027736.12862390,0
1685548800000,26911.55000000,26979.04000000,26839.01000000,26936.01000000,1810.52658000,1685552399999,48751685.89445420,37389,857.96281000,23105875.71503230,0
1685552400000,26936.00000000,27084.51000000,26916.35000000,27055.40000000,1785.13173000,1685555999999,48196471.54689560,38809,1004.15455000,27106909.91601250,0
1685556000000,27055.39000000,27093.32000000,27020.10000000,27037.06000000,947.99679000,1685559599999,25647108.66849560,28023,457.00107000,12363089.48432300,0
1685559600000,27037.06000000,27123.43000000,27000.20000000,27010.57000000,1064.24189000,1685563199999,28798187.80724350,28990,482.38594000,13053421.44254720,0
1685563200000,27010.57000000,27116.13000000,27005.16000000,27114.20000000,835.43916000,1685566799999,22621381.02829650,22409,440.84291000,11937033.71566250,0
1685566800000,27114.19000000,27119.77000000,27045.61000000,27090.79000000,644.01902000,1685570399999,17443757.48616170,19452,254.03940000,6879695.11096470,0
1685570400000,27090.78000000,27193.24000000,27084.92000000,27183.98000000,999.11868000,1685573999999,27116019.93315580,26045,517.76569000,14052072.63081160,0
1685574000000,27183.97000000,27299.99000000,27159.63000000,27210.35000000,1483.72375000,1685577599999,40383190.00209110,32891,687.67958000,18718578.35224550,0
1685577600000,27210.36000000,27350.00000000,27023.35000000,27065.77000000,2772.82443000,1685581199999,75417107.85481160,57885,1305.01325000,35498542.09453870,0
1685581200000,27065.76000000,27165.47000000,27059.74000000,27078.56000000,1785.47203000,1685584799999,48424380.74211310,30859,759.76611000,20604420.40711490,0
1685584800000,27078.56000000,27114.16000000,26640.00000000,26719.26000000,3775.37874000,1685588399999,101281551.48423690,66445,1552.43981000,41615427.88788020,0
1685588400000,26719.26000000,26838.89000000,26605.05000000,26779.94000000,2879.51275000,1685591999999,77009049.87472110,52426,1344.59095000,35960423.29139370,0
1685592000000,26779.93000000,26822.81000000,26746.00000000,26804.15000000,1223.77081000,1685595599999,32779396.18381660,24654,682.18120000,18272706.72568510,0
1685595600000,26804.14000000,26863.62000000,26784.89000000,26849.20000000,786.73960000,1685599199999,21108519.83338920,19989,388.38710000,10421133.95475420,0
1685599200000,26849.20000000,26883.60000000,26778.08000000,26785.13000000,1305.19049000,1685602799999,35030213.67297140,24871,569.70565000,15291685.73341930,0
1685602800000,26785.14000000,26864.09000000,26764.16000000,26802.67000000,1298.07343000,1685606399999,34799915.75864920,29638,705.29855000,18906796.36307540,0
1685606400000,26802.66000000,26922.76000000,26790.96000000,26912.53000000,1139.43470000,1685609999999,30590443.74055280,25230,646.77523000,17363544.90202140,0
1685610000000,26912.54000000,26951.07000000,26899.54000000,26908.63000000,1023.37411000,1685613599999,27554104.87715540,24347,544.75828000,14667711.56917500,0
1685613600000,26908.63000000,26934.83000000,26858.33000000,26860.00000000,894.72110000,1685617199999,24055740.44924620,23652,347.94874000,9354999.92574310,0
1685617200000,26860.00000000,26905.02000000,26841.65000000,26892.96000000,1218.03791000,1685620799999,32725529.16464030,23138,606.31296000,16289899.66546760,0
1685620800000,26892.95000000,26964.88000000,26782.53000000,26941.79000000,1939.00748000,1685624399999,52127729.83406380,35360,1004.78922000,27017244.63928410,0
1685624400000,26941.80000000,26971.07000000,26867.95000000,26891.74000000,1377.22419000,1685627999999,37066822.20206130,28475,668.62377000,17996762.48232650,0
1685628000000,26891.74000000,26981.34000000,26833.01000000,26898.08000000,2050.06214000,1685631599999,55131490.14196200,38047,1009.41846000,27146142.54181000,0
1685631600000,26898.07000000,26947.24000000,26860.01000000,26894.48000000,1115.38165000,1685635199999,30009983.87480210,28230,547.22046000,14724159.20474400,0
1685635200000,26894.47000000,27175.00000000,26795.06000000,27092.08000000,3182.53568000,1685638799999,85843722.17356480,57298,1601.03543000,43201254.15172540,0
1685638800000,27092.07000000,27137.42000000,26916.29000000,26956.94000000,2445.80688000,1685642399999,66042465.35382590,55202,1182.53377000,31931005.44850190,0
1685642400000,26956.93000000,27048.43000000,26938.06000000,26964.77000000,907.67826000,1685645999999,24497411.03133200,24859,441.19924000,11907851.90853320,0
1685646000000,26964.76000000,26984.68000000,26656.00000000,26862.68000000,2438.22631000,1685649599999,65347467.69385920,53786,1105.41207000,29621430.40217310,0
1685649600000,26862.68000000,26919.99000000,26828.82000000,26863.00000000,875.88118000,1685653199999,23531399.76511690,23198,411.52963000,11056470.43434170,0
1685653200000,26862.99000000,26942.98000000,26855.77000000,26889.84000000,837.24211000,1685656799999,22530151.45076200,21097,336.60807000,9058425.34271680,0
1685656800000,26889.85000000,26902.43000000,26849.43000000,26880.97000000,751.81829000,1685660399999,20205157.97737040,17826,318.42324000,8557409.76835800,0
1685660400000,26880.97000000,26883.51000000,26713.34000000,26817.93000000,1194.41453000,1685663999999,32022754.73081000,27877,540.72042000,14495109.07799960,0
1685664000000,26817.93000000,26824.64000000,26505.00000000,26786.03000000,3258.76190000,1685667599999,86965474.55695710,65278,1560.36714000,41640397.16243640,0
1685667600000,26786.04000000,26849.09000000,26716.80000000,26811.90000000,1616.17119000,1685671199999,43291891.43530630,31962,775.30035000,20771423.26238660,0
1685671200000,26811.89000000,26984.26000000,26811.89000000,26960.01000000,1391.57953000,1685674799999,37462580.13651720,32518,746.14838000,20085561.68474320,0
1685674800000,26960.01000000,27017.00000000,26932.16000000,27000.00000000,749.52898000,1685678399999,20206733.40614540,19606,386.54664000,10421308.69251300,0
1685678400000,27000.01000000,27120.00000000,26949.40000000,27068.27000000,1679.75278000,1685681999999,45416418.51484160,36702,926.59610000,25051057.38697580,0
1685682000000,27068.27000000,27213.00000000,27064.96000000,27152.60000000,2395.14389000,1685685599999,65020943.61291910,41616,1306.00112000,35456626.03272240,0
1685685600000,27152.60000000,27164.94000000,27068.00000000,27071.06000000,1558.53392000,1685689199999,42276061.50396580,31489,664.60108000,18028588.00518510,0
1685689200000,27071.05000000,27114.16000000,27045.80000000,27049.65000000,1223.21395000,1685692799999,33122851.47586810,25270,510.65885000,13827301.14487540,0
1685692800000,27049.65000000,27172.39000000,27049.38000000,27166.14000000,984.41797000,1685696399999,26689078.51596320,23933,510.72496000,13844353.47113430,0
1685696400000,27166.13000000,27183.07000000,27068.47000000,27080.68000000,1108.38127000,1685699999999,30068222.54814530,25313,500.56179000,13579312.91014830,0
1685700000000,27080.68000000,27104.20000000,27061.60000000,27096.99000000,603.14207000,1685703599999,16336025.61880750,18357,292.89826000,7933612.40387830,0
1685703600000,27096.98000000,27171.46000000,27072.55000000,27130.75000000,881.16869000,1685707199999,23892366.61113860,24614,395.48969000,10723393.09478700,0
1685707200000,27130.75000000,27240.00000000,26987.00000000,27095.42000000,3559.44337000,1685710799999,96513305.82269500,71279,1754.39929000,47574354.60545940,0
1685710800000,27095.43000000,27134.40000000,26860.71000000,26908.84000000,2607.33789000,1685714399999,70400300.53232710,56866,1122.63383000,30315641.39040160,0
1685714400000,26908.85000000,26986.08000000,26890.00000000,26964.74000000,1685.83953000,1685717999999,45418203.74893380,39244,905.23901000,24388749.83567840,0
1685718000000,26964.75000000,27107.34000000,26962.99000000,27095.92000000,1248.06997000,1685721599999,33726572.06126680,32129,664.48891000,17956619.39968540,0
1685721600000,27095.93000000,27120.02000000,27032.93000000,27056.06000000,1402.81796000,1685725199999,37973278.42950100,32265,691.10548000,18707194.32920310,0
1685725200000,27056.06000000,27093.82000000,27023.58000000,27057.58000000,952.23822000,1685728799999,25770737.07463590,24896,406.38239000,10997824.70705890,0
1685728800000,27057.57000000,27193.62000000,27006.22000000,27192.60000000,1502.23473000,1685732399999,40700833.57302660,39661,822.15579000,22277014.06120960,0
1685732400000,27192.61000000,27287.64000000,27131.02000000,27239.02000000,2437.06595000,1685735999999,66331854.69159390,46498,1322.42934000,35989945.87338560,0
1685736000000,27239.03000000,27274.10000000,27172.84000000,27172.84000000,1339.76508000,1685739599999,36471072.27355470,31193,725.55318000,19753476.63283230,0
1685739600000,27172.84000000,27246.11000000,27143.37000000,27207.40000000,868.89438000,1685743199999,23626573.69887650,23515,434.52325000,11815126.42577860,0
1685743200000,27207.41000000,27300.00000000,27199.00000000,27262.92000000,855.95607000,1685746799999,23328185.29153570,22696,491.92265000,13406828.60233870,0
1685746800000,27262.91000000,27269.22000000,27229.90000000,27242.59000000,471.44340000,1685750399999,12847496.50631970,14187,217.94990000,5939480.67325020,0
1685750400000,27242.59000000,27242.60000000,27152.20000000,27165.09000000,678.25975000,1685753999999,18446077.45025360,20535,326.82333000,8888719.20373040,0
1685754000000,27165.08000000,27189.40000000,27092.00000000,27130.40000000,1101.74244000,1685757599999,29908988.01539220,23775,499.39272000,13557593.77046740,0
1685757600000,27130.41000000,27169.26000000,27129.17000000,27153.26000000,612.83696000,1685761199999,16634031.53124720,13574,332.34676000,9020715.97444080,0
1685761200000,27153.26000000,27171.47000000,27131.89000000,27143.20000000,323.04687000,1685764799999,8771538.66486410,10519,131.31694000,3565515.72757310,0
1685764800000,27143.20000000,27163.77000000,27105.73000000,27160.24000000,420.01096000,1685768399999,11394759.98994010,13608,172.67898000,4684916.79745860,0
1685768400000,27160.24000000,27168.40000000,27137.34000000,27157.20000000,370.29837000,1685771999999,10055313.07012260,12336,165.78027000,4501643.97802350,0
1685772000000,27157.20000000,27212.78000000,27157.20000000,27182.35000000,551.27991000,1685775599999,14987734.68988810,19946,278.93905000,7582636.55858810,0
1685775600000,27182.35000000,27200.01000000,27165.23000000,27174.42000000,480.87524000,1685779199999,13072441.63935500,20041,214.90273000,5842196.86293070,0
1685779200000,27174.42000000,27181.00000000,27141.94000000,27146.62000000,394.76994000,1685782799999,10724157.44502820,15551,143.60836000,3901082.17264480,0
1685782800000,27146.62000000,27151.52000000,27129.41000000,27151.51000000,379.06522000,1685786399999,10288932.93816120,14144,170.70012000,4633238.10617110,0
1685786400000,27151.51000000,27180.03000000,27112.73000000,27140.00000000,736.47675000,1685789999999,19993776.06004780,18858,310.93734000,8441013.00857650,0
1685790000000,27139.99000000,27171.48000000,27123.74000000,27129.79000000,510.67532000,1685793599999,13863198.11452940,14665,226.43284000,6146871.94824580,0
1685793600000,27129.78000000,27173.73000000,27129.78000000,27165.81000000,479.78328000,1685797199999,13027827.97403030,15020,272.79079000,7406056.31614780,0
1685797200000,27165.81000000,27183.99000000,27149.88000000,27166.98000000,520.87423000,1685800799999,14148336.25103370,18931,254.06873000,6901012.63933440,0
1685800800000,27166.97000000,27193.62000000,27166.97000000,27171.24000000,439.74420000,1685804399999,11952798.84985610,16979,209.58908000,5696715.77769950,0
1685804400000,27171.25000000,27333.29000000,27126.85000000,27305.26000000,1647.91895000,1685807999999,44878246.59167420,36545,928.93360000,25301429.69736150,0
1685808000000,27305.27000000,27318.63000000,27227.19000000,27248.48000000,1156.43612000,1685811599999,31541798.55705940,27243,569.83663000,15542781.74294040,0
1685811600000,27248.49000000,27253.57000000,27111.79000000,27160.90000000,1185.19741000,1685815199999,32217594.76190660,29332,482.86989000,13123089.92674800,0
1685815200000,27160.91000000,27183.09000000,27125.34000000,27147.43000000,634.17095000,1685818799999,17221074.66796940,18600,260.03945000,7061205.73231070,0
1685818800000,27147.44000000,27163.13000000,27025.59000000,27096.36000000,1111.95350000,1685822399999,30138268.17290340,26681,507.70285000,13759546.33560040,0
1685822400000,27096.37000000,27124.68000000,27054.41000000,27062.33000000,698.85558000,1685825999999,18934715.28844080,20874,301.74189000,8175297.05289300,0
1685826000000,27062.34000000,27074.66000000,26914.93000000,27004.41000000,1401.33078000,1685829599999,37828475.99112680,31302,612.16702000,16523657.53387720,0
1685829600000,27004.41000000,27079.79000000,27004.40000000,27071.55000000,431.07884000,1685833199999,11661400.91010840,16318,227.65656000,6158133.62681470,0
1685833200000,27071.55000000,27085.51000000,27050.38000000,27069.22000000,328.65960000,1685836799999,8897184.84546950,11143,144.53087000,3912569.07050410,0
1685836800000,27069.22000000,27069.23000000,27001.59000000,27005.13000000,492.52090000,1685840399999,13321200.64183130,17551,190.78193000,5159852.90144190,0
1685840400000,27005.13000000,27079.79000000,26951.00000000,27041.03000000,704.48666000,1685843999999,19045168.82276960,19264,316.92171000,8566670.04989030,0
1685844000000,27041.04000000,27100.43000000,27034.13000000,27091.27000000,448.49261000,1685847599999,12138181.91380220,14594,228.41827000,6181491.54966580,0
1685847600000,27091.28000000,27091.28000000,27042.85000000,27061.38000000,372.13858000,1685851199999,10070865.99702490,11528,160.56942000,4345067.20681290,0
1685851200000,27061.37000000,27083.56000000,27042.37000000,27054.95000000,377.40749000,1685854799999,10213425.21817720,10266,189.83561000,5137154.28861600,0
1685854800000,27054.95000000,27056.47000000,27027.00000000,27038.63000000,250.41259000,1685858399999,6771377.13409560,10132,107.25008000,2900209.78208040,0
1685858400000,27038.62000000,27141.70000000,27038.62000000,27127.78000000,892.17539000,1685861999999,24176151.46390420,21432,538.92583000,14602460.81455590,0
1685862000000,27127.78000000,27163.94000000,27127.78000000,27150.45000000,938.24329000,1685865599999,25468668.60884410,22381,384.27088000,10430819.67232210,0
1685865600000,27150.46000000,27158.12000000,27123.81000000,27150.82000000,458.66225000,1685869199999,12449999.81871410,16158,214.83024000,5831166.72427090,0
1685869200000,27150.81000000,27249.86000000,27150.81000000,27215.89000000,806.34780000,1685872799999,21933529.43088550,23510,439.32881000,11949893.48092820,0
1685872800000,27215.88000000,27230.17000000,27190.34000000,27221.05000000,532.53164000,1685876399999,14491474.71297040,16757,276.98472000,7537182.40679940,0
1685876400000,27221.06000000,27235.67000000,27175.51000000,27198.55000000,939.50915000,1685879999999,25563013.90707210,19709,390.83326000,10634114.54975050,0
1685880000000,27198.54000000,27216.58000000,27160.11000000,27210.10000000,736.78595000,1685883599999,20035534.68352610,17920,389.07403000,10579920.52659890,0
1685883600000,27210.10000000,27298.00000000,27206.36000000,27245.46000000,963.22786000,1685887199999,26245705.37361180,23568,536.16161000,14607680.75520320,0
1685887200000,27245.47000000,27271.05000000,27170.00000000,27234.20000000,1120.61661000,1685890799999,30506328.45347410,29720,579.30550000,15770040.83032810,0
1685890800000,27234.20000000,27244.58000000,27178.99000000,27179.00000000,627.04149000,1685894399999,17060786.07808080,20424,296.51694000,8068056.27940230,0
1685894400000,27179.00000000,27197.98000000,27155.00000000,27170.66000000,709.24706000,1685897999999,19276848.86666480,19646,350.50772000,9526128.94040330,0
1685898000000,27170.66000000,27210.41000000,27168.05000000,27176.76000000,429.63017000,1685901599999,11682391.02411690,15871,194.66474000,5293061.09622150,0
1685901600000,27176.75000000,27209.03000000,27176.75000000,27194.18000000,488.86549000,1685905199999,13293683.07943170,16171,263.06280000,7153051.87843910,0
1685905200000,27194.19000000,27222.00000000,27188.49000000,27213.11000000,358.87616000,1685908799999,9763687.46564850,13900,182.90689000,4976363.66024270,0
1685908800000,27213.11000000,27269.09000000,27205.84000000,27241.51000000,546.99091000,1685912399999,14899573.76194490,18817,267.64277000,7290125.76801070,0
1685912400000,27241.50000000,27280.00000000,27187.39000000,27194.57000000,630.62225000,1685915999999,17172552.22465780,17680,289.82082000,7892889.80226500,0
1685916000000,27194.57000000,27455.02000000,27188.27000000,27234.06000000,3633.43419000,1685919599999,99242158.18736540,64705,1922.44235000,52506065.04144270,0
1685919600000,27234.06000000,27319.84000000,27043.65000000,27115.21000000,1800.14400000,1685923199999,48924930.57035560,42770,800.66739000,21760378.47018850,0
1685923200000,27115.20000000,27129.33000000,26966.00000000,27024.76000000,1770.73298000,1685926799999,47908827.58300920,47349,783.54654000,21199486.13739200,0
1685926800000,27024.75000000,27054.97000000,26948.10000000,27047.14000000,1087.24287000,1685930399999,29371300.19908570,25752,556.97158000,15046798.24908140,0
1685930400000,27047.14000000,27079.05000000,26859.00000000,26922.71000000,1366.64750000,1685933999999,36871391.98577900,33810,610.94346000,16482372.50160270,0
1685934000000,26922.72000000,26924.81000000,26791.04000000,26843.58000000,2225.14224000,1685937599999,59769260.45469320,50124,1002.26166000,26923493.95966290,0
1685937600000,26843.57000000,26870.54000000,26769.51000000,26837.00000000,1119.14678000,1685941199999,30024726.74458240,28183,490.29597000,13154555.80709610,0
1685941200000,26837.00000000,26837.91000000,26740.38000000,26816.70000000,1838.23930000,1685944799999,49259827.06722370,40408,682.02909000,18276671.45824220,0
1685944800000,26816.70000000,26834.63000000,26761.26000000,26765.34000000,1222.38539000,1685948399999,32754842.45447700,30155,534.60873000,14325225.41190220,0
1685948400000,26765.33000000,26832.38000000,26742.13000000,26829.99000000,1242.36100000,1685951999999,33289050.51356180,32878,450.19476000,12066356.70781380,0
1685952000000,26830.00000000,26840.77000000,26794.79000000,26798.64000000,837.57029000,1685955599999,22464302.85947530,21877,388.59798000,10422929.75872520,0
1685955600000,26798.63000000,26825.09000000,26713.74000000,26776.99000000,1324.97756000,1685959199999,35481832.57494560,30141,559.00685000,14969751.88814870,0
1685959200000,26777.00000000,26792.70000000,26714.00000000,26716.80000000,1350.86586000,1685962799999,36140923.24894610,29175,658.97072000,17631277.04926090,0
1685962800000,26716.80000000,26799.66000000,26668.00000000,26773.39000000,1210.05222000,1685966399999,32371394.24977970,32235,523.31142000,13999639.64178850,0
1685966400000,26773.39000000,26782.63000000,26654.39000000,26690.76000000,1525.13085000,1685969999999,40752256.75923360,34929,581.90030000,15545525.74521530,0
1685970000000,26690.76000000,26765.30000000,26640.00000000,26728.64000000,1517.52610000,1685973599999,40540307.06452540,41430,678.13024000,18118301.66750700,0
1685973600000,26728.63000000,26817.61000000,26699.99000000,26802.21000000,1631.85739000,1685977199999,43689955.28278930,39657,789.51966000,21139675.27104210,0
1685977200000,26802.21000000,26809.59000000,26000.00000000,26007.53000000,10045.19226000,1685980799999,265567867.80120660,196623,4434.68554000,117274724.53665760,0
1685980800000,26007.53000000,26074.51000000,25471.00000000,25809.05000000,15303.29987000,1685984399999,394464248.91850570,299132,7271.89839000,187486880.92826950,0
1685984400000,25809.05000000,25809.70000000,25578.96000000,25756.28000000,4108.63810000,1685987999999,105613466.25765240,78822,2204.99452000,56677663.04534880,0
1685988000000,25756.27000000,25756.28000000,25526.15000000,25564.43000000,3580.96488000,1685991599999,91836650.95711910,64886,1693.48230000,43427360.92215860,0
1685991600000,25564.42000000,25637.82000000,25388.00000000,25629.99000000,4463.15529000,1685995199999,113869942.18408320,87195,2219.07558000,56626859.24635620,0
1685995200000,25630.00000000,25680.01000000,25587.47000000,25631.16000000,1859.43545000,1685998799999,47657024.29413000,47542,926.52133000,23745877.07513560,0
1685998800000,25631.15000000,25685.84000000,25509.98000000,25658.35000000,1572.51351000,1686002399999,40222409.95734130,43590,788.60165000,20171812.87861210,0
1686002400000,25658.35000000,25774.90000000,25647.29000000,25710.73000000,1838.09220000,1686005999999,47253520.17753240,42397,818.05792000,21029437.95691040,0
1686006000000,25710.74000000,25858.42000000,25701.42000000,25728.20000000,1764.43316000,1686009599999,45490468.50235250,42539,935.74519000,24124796.36866000,0
1686009600000,25728.20000000,25756.34000000,25675.26000000,25690.89000000,1829.55213000,1686013199999,47054000.28965440,39710,852.82581000,21930804.67616330,0
1686013200000,25690.89000000,25695.59000000,25611.90000000,25640.01000000,1515.07302000,1686016799999,38860854.90758470,33765,880.21997000,22577231.74142510,0
1686016800000,25640.02000000,25801.09000000,25601.00000000,25764.76000000,1638.10867000,1686020399999,42116861.65271570,34580,832.94233000,21414234.91380260,0
1686020400000,25764.76000000,25764.76000000,25712.02000000,25730.83000000,754.55594000,1686023999999,19421028.53063000,20982,354.94980000,9135238.12600080,0
1686024000000,25730.83000000,25806.60000000,25726.11000000,25797.65000000,679.57161000,1686027599999,17511298.17305330,22638,376.91721000,9713562.48014870,0
1686027600000,25797.66000000,25821.41000000,25758.00000000,25769.95000000,942.45063000,1686031199999,24297023.28256220,23518,420.14300000,10831596.11789960,0
1686031200000,25769.96000000,25807.63000000,25752.60000000,25766.21000000,1146.56549000,1686034799999,29547898.25033330,32312,557.66059000,14371321.07269830,0
1686034800000,25766.21000000,25809.90000000,25706.18000000,25722.33000000,1793.86272000,1686038399999,46224235.73698190,39367,886.10933000,22833463.96764080,0
1686038400000,25722.34000000,25746.03000000,25670.90000000,25707.80000000,1185.04880000,1686041999999,30464171.84270700,32771,526.34677000,13530943.22783950,0
1686042000000,25707.80000000,25789.71000000,25691.72000000,25750.76000000,791.97455000,1686045599999,20380639.38772820,25301,394.37303000,10147582.73500650,0
1686045600000,25750.75000000,25797.00000000,25741.99000000,25742.36000000,861.22598000,1686049199999,22193960.84530080,27158,386.06509000,9949639.98873830,0
1686049200000,25742.36000000,25749.17000000,25640.33000000,25686.64000000,1867.16747000,1686052799999,47973368.36801330,40222,838.81591000,21550365.10330400,0
1686052800000,25686.64000000,25737.23000000,25351.02000000,25533.41000000,5378.21189000,1686056399999,137414671.69801220,103447,2545.02277000,65025423.56680960,0
